"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trial_id","trialtype","structure","ans","node","node2","node3","pgroup","include"
"2041","jcraknhzk2",1,"50%","80%","50%","10%","cook",1,1,0,0,"The person wanted to eat the main dish","2_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2042","jcraknhzk2",1,"80%","50%","10%","70%","job",0,0,0,1,"The files underlying Feature B were fine","3_d1","d1","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"2043","jcraknhzk2",1,"80%","50%","10%","70%","group",1,0,0,1,"The first student attended","3_d2","d2","disjunctive",5,"B","B","B=1","3",FALSE
"2044","jcraknhzk2",1,"80%","50%","10%","70%","cook",0,1,1,1,"The main dish was on the menu","3_d5","d5","disjunctive",5,"B","B","B=1","3",TRUE
"2045","jcraknhzk2",1,"80%","50%","10%","70%","cook",0,1,0,1,"The main dish was on the menu","3_d4","d4","disjunctive",5,"B","B","B=1","3",TRUE
"2046","jh2g9v3hkd",1,"80%","50%","10%","50%","group",1,1,0,1,"The first student had not had a good morning","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"2047","jh2g9v3hkd",1,"50%","80%","50%","10%","cook",0,0,0,0,"The main dish was not on the menu","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"2048","jh2g9v3hkd",1,"50%","80%","50%","10%","group",1,1,1,1,"The first student had had a good morning","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2049","jh2g9v3hkd",1,"80%","50%","10%","70%","cook",1,0,0,0,"The person did not want to eat the main dish","3_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2050","jh2g9v3hkd",1,"80%","50%","10%","50%","cook",1,1,1,0,"The person wanted to eat the dessert","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"2051","jh2g9v3hkd",1,"80%","50%","10%","50%","cook",0,1,0,0,"The person wanted to eat the main dish","1_c3","c3","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2052","jh2g9v3hkd",1,"80%","50%","10%","50%","cook",1,1,0,0,"The person did not want to eat the dessert","1_c4","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2053","jm6j65pu5l",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"2054","jm6j65pu5l",1,"80%","50%","10%","70%","cook",0,1,0,1,"The person wanted to eat the main dish","3_d4","d4","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2055","jm6j65pu5l",1,"80%","50%","10%","50%","group",1,1,0,1,"The second student had not had a good morning","1_d6","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2056","jm6j65pu5l",1,"50%","80%","50%","10%","group",1,1,1,1,"The first student had had a good morning","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2057","jm6j65pu5l",1,"50%","80%","50%","10%","cook",1,1,1,0,"The person wanted to eat the main dish","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2058","jm6j65pu5l",1,"80%","50%","10%","50%","group",0,1,0,0,"The second student had not had a good morning","1_c3","c3","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2059","jm6j65pu5l",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"2060","jm6j65pu5l",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2061","jm6j65pu5l",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person did not want to eat the main dish","2_d5","d5","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2062","jmw6m1ubt1",1,"80%","50%","10%","70%","group",0,1,0,1,"The first student did not attend","3_d4","d4","disjunctive",6,"B","B","B=0","3",FALSE
"2063","jmw6m1ubt1",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"2064","jmw6m1ubt1",1,"50%","80%","50%","10%","group",1,1,1,0,"The second student had had a good morning","2_c5","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2065","jmw6m1ubt1",1,"80%","50%","10%","70%","cook",1,1,0,1,"The person did not want to eat the dessert","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"2066","jmw6m1ubt1",1,"80%","50%","10%","50%","job",0,1,0,0,"The files underlying Feature B were corrupted","1_c3","c3","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2067","jmw6m1ubt1",1,"50%","80%","50%","10%","job",0,0,0,1,"The files underlying Feature A were corrupted","2_d1","d1","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2068","jmw6m1ubt1",1,"80%","50%","10%","50%","job",1,0,1,1,"The files underlying Feature A were fine","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2069","js8aj4m2s8",1,"80%","50%","10%","50%","job",1,0,0,0,"The presenter presented Feature A","1_c2","c2","conjunctive",5,"B","B","B=1","1",FALSE
"2070","js8aj4m2s8",1,"80%","50%","10%","70%","group",0,1,0,1,"The second student had not had a good morning","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"2071","js8aj4m2s8",1,"80%","50%","10%","70%","group",0,0,0,0,"The first student did not attend","3_c1","c1","conjunctive",6,"B","B","B=0","3",TRUE
"2072","js8aj4m2s8",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert was on the menu","1_c5","c5","conjunctive",1,"A","A","A=1","1",TRUE
"2073","js8aj4m2s8",1,"80%","50%","10%","70%","job",0,0,0,1,"The presenter did not present Feature A","3_d1","d1","disjunctive",6,"B","B","B=0","3",TRUE
"2074","jt2979e2v6",1,"50%","80%","50%","10%","group",1,1,1,1,"The second student had had a good morning","2_d7","d7","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2075","jt2979e2v6",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2076","jt2979e2v6",1,"50%","80%","50%","10%","cook",1,1,0,0,"The person did not want to eat the dessert","2_c4","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"2077","jt2979e2v6",1,"80%","50%","10%","70%","cook",0,0,0,0,"The person did not want to eat the main dish","3_c1","c1","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2078","jt2979e2v6",1,"50%","80%","50%","10%","group",0,0,0,1,"The first student did not attend","2_d1","d1","disjunctive",6,"B","B","B=0","2",TRUE
"2079","k3orlmx8ea",1,"80%","50%","10%","50%","job",1,1,0,1,"The files underlying Feature B were corrupted","1_d6","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2080","k3orlmx8ea",1,"50%","80%","50%","10%","job",0,0,0,1,"The presented presented Feature B","2_d1","d1","disjunctive",1,"A","A","A=1","2",FALSE
"2081","k3orlmx8ea",1,"50%","80%","50%","10%","job",1,1,0,0,"The presented presented Feature B","2_c4","c4","conjunctive",1,"A","A","A=1","2",TRUE
"2082","k3orlmx8ea",1,"80%","50%","10%","50%","job",1,1,1,1,"The files underlying Feature A were fine","1_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2083","k4bt4g9cmb",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"2084","k4bt4g9cmb",1,"80%","50%","10%","70%","job",1,1,0,0,"The files underlying Feature A were corrupted","3_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2085","k4bt4g9cmb",1,"50%","80%","50%","10%","job",1,0,0,1,"The presented did not present Feature B","2_d2","d2","disjunctive",2,"A","A","A=0","2",FALSE
"2086","k4bt4g9cmb",1,"80%","50%","10%","70%","cook",1,1,1,1,"The person wanted to eat the dessert","3_d7","d7","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"2087","k4bt4g9cmb",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish was not on the menu","2_c3","c3","conjunctive",6,"B","B","B=0","2",FALSE
"2088","k4bt4g9cmb",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had not had a good morning","3_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2089","k4bt4g9cmb",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person wanted to eat the dessert","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2090","k4bt4g9cmb",1,"80%","50%","10%","70%","job",1,0,1,1,"The files underlying Feature A were fine","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2091","k4bt4g9cmb",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person did not want to eat the dessert","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"2092","k4bt4g9cmb",1,"80%","50%","10%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","1_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2093","kdbhewrup5",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish was not on the menu","2_d4","d4","disjunctive",6,"B","B","B=0","2",FALSE
"2094","kdbhewrup5",1,"50%","80%","50%","10%","cook",1,1,1,0,"The main dish was on the menu","2_c5","c5","conjunctive",5,"B","B","B=1","2",TRUE
"2095","kdbhewrup5",1,"50%","80%","50%","10%","job",0,1,0,0,"The files underlying Feature A were corrupted","2_c3","c3","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2096","kdbhewrup5",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert was on the menu","3_d6","d6","disjunctive",1,"A","A","A=1","3",TRUE
"2097","krj07z2qwa",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student had had a good morning","1_c1","c1","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2098","krj07z2qwa",1,"50%","80%","50%","10%","cook",1,1,0,1,"The person wanted to eat the main dish","2_d6","d6","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2099","krj07z2qwa",1,"80%","50%","10%","50%","group",1,1,1,0,"The first student had had a good morning","1_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2100","krj07z2qwa",1,"50%","80%","50%","10%","job",1,1,1,1,"The presenter presented Feature A","2_d7","d7","disjunctive",5,"B","B","B=1","2",TRUE
"2101","krj07z2qwa",1,"80%","50%","10%","70%","cook",0,0,0,1,"The dessert was on the menu","3_d1","d1","disjunctive",1,"A","A","A=1","3",FALSE
"2102","krj07z2qwa",1,"50%","80%","50%","10%","job",1,0,0,0,"The files underlying Feature B were corrupted","2_c2","c2","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"2103","krj07z2qwa",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student attended","3_d3","d3","disjunctive",5,"B","B","B=1","3",FALSE
"2104","krj07z2qwa",1,"80%","50%","10%","70%","job",0,1,1,1,"The files underlying Feature A were fine","3_d5","d5","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2105","kxzygbxpcj",1,"50%","80%","50%","10%","job",0,1,0,1,"The presented presented Feature B","2_d4","d4","disjunctive",1,"A","A","A=1","2",FALSE
"2106","kxzygbxpcj",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish was on the menu","1_d2","d2","disjunctive",5,"B","B","B=1","1",FALSE
"2107","kxzygbxpcj",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student attended","3_d7","d7","disjunctive",5,"B","B","B=1","3",TRUE
"2108","kxzygbxpcj",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish was on the menu","1_d3","d3","disjunctive",5,"B","B","B=1","1",FALSE
"2109","kxzygbxpcj",1,"80%","50%","10%","50%","group",0,0,0,1,"The first student did not attend","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"2110","kxzygbxpcj",1,"80%","50%","10%","50%","group",0,1,0,0,"The first student did not attend","1_c3","c3","conjunctive",6,"B","B","B=0","1",FALSE
"2111","l9bjwe50z3",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student did not attend","3_d6","d6","disjunctive",6,"B","B","B=0","3",FALSE
"2112","l9bjwe50z3",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student did not attend","2_d4","d4","disjunctive",6,"B","B","B=0","2",FALSE
"2113","l9bjwe50z3",1,"50%","80%","50%","10%","group",1,0,0,0,"The second student had had a good morning","2_c2","c2","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2114","l9bjwe50z3",1,"80%","50%","10%","70%","job",0,1,1,1,"The files underlying Feature B were fine","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"2115","l9bjwe50z3",1,"50%","80%","50%","10%","job",1,1,1,0,"The files underlying Feature A were fine","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2116","l9bjwe50z3",1,"50%","80%","50%","10%","cook",0,1,0,0,"The person did not want to eat the main dish","2_c3","c3","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2117","l9vlo35md4",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had not had a good morning","3_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2118","l9vlo35md4",1,"80%","50%","10%","50%","job",0,1,0,0,"The presenter did not present Feature A","1_c3","c3","conjunctive",6,"B","B","B=0","1",FALSE
"2119","l9vlo35md4",1,"80%","50%","10%","50%","cook",1,1,0,0,"The person did not want to eat the main dish","1_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"2120","l9vlo35md4",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student did not attend","2_d4","d4","disjunctive",6,"B","B","B=0","2",FALSE
"2121","l9vlo35md4",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2122","l9vlo35md4",1,"50%","80%","50%","10%","group",1,0,0,1,"The first student had had a good morning","2_d2","d2","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2123","l9vlo35md4",1,"50%","80%","50%","10%","group",0,1,1,1,"The second student had had a good morning","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2124","l9vlo35md4",1,"80%","50%","10%","50%","job",1,1,1,1,"The files underlying Feature A were fine","1_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2125","lfthxrzr7p",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish was on the menu","1_d2","d2","disjunctive",5,"B","B","B=1","1",FALSE
"2126","lfthxrzr7p",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","3_c3","c3","conjunctive",6,"B","B","B=0","3",FALSE
"2127","lfthxrzr7p",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student attended","1_d3","d3","disjunctive",5,"B","B","B=1","1",FALSE
"2128","lfthxrzr7p",1,"80%","50%","10%","70%","job",1,1,0,1,"The presented presented Feature B","3_d6","d6","disjunctive",1,"A","A","A=1","3",TRUE
"2129","lgp3c10dj0",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert was on the menu","1_d4","d4","disjunctive",1,"A","A","A=1","1",FALSE
"2130","lgp3c10dj0",1,"80%","50%","10%","50%","group",1,1,1,1,"The second student had had a good morning","1_d7","d7","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"2131","lgp3c10dj0",1,"80%","50%","10%","50%","group",0,1,0,0,"The first student did not attend","1_c3","c3","conjunctive",6,"B","B","B=0","1",FALSE
"2132","lgp3c10dj0",1,"80%","50%","10%","70%","job",1,1,0,1,"The files underlying Feature A were corrupted","3_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2133","lgp3c10dj0",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student had not had a good morning","2_c1","c1","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2134","lgp3c10dj0",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish was on the menu","1_c2","c2","conjunctive",5,"B","B","B=1","1",FALSE
"2135","lgp3c10dj0",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert was on the menu","1_c4","c4","conjunctive",1,"A","A","A=1","1",TRUE
"2136","m11pwxsghy",1,"50%","80%","50%","10%","cook",1,1,0,1,"The person did not want to eat the dessert","2_d6","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"2137","m11pwxsghy",1,"80%","50%","10%","70%","job",0,1,0,1,"The files underlying Feature B were corrupted","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"2138","m11pwxsghy",1,"80%","50%","10%","70%","cook",0,1,1,1,"The person wanted to eat the dessert","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"2139","m11pwxsghy",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","1_c1","c1","conjunctive",6,"B","B","B=0","1",TRUE
"2140","m11pwxsghy",1,"80%","50%","10%","70%","cook",1,0,0,0,"The dessert was not on the menu","3_c2","c2","conjunctive",2,"A","A","A=0","3",FALSE
"2141","m11pwxsghy",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had had a good morning","3_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2142","m1m19xts9c",1,"50%","80%","50%","10%","job",1,0,0,1,"The files underlying Feature A were corrupted","2_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2143","m1m19xts9c",1,"50%","80%","50%","10%","group",1,0,0,0,"The second student did not attend","2_c2","c2","conjunctive",2,"A","A","A=0","2",FALSE
"2144","m1m19xts9c",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2145","m1m19xts9c",1,"80%","50%","10%","50%","job",1,1,1,0,"The files underlying Feature B were fine","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"2146","m1m19xts9c",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was not on the menu","1_c3","c3","conjunctive",6,"B","B","B=0","1",FALSE
"2147","m1m19xts9c",1,"80%","50%","10%","70%","cook",0,0,0,0,"The dessert was not on the menu","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"2148","m1m19xts9c",1,"50%","80%","50%","10%","job",1,1,1,1,"The files underlying Feature A were fine","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"2149","m1m19xts9c",1,"80%","50%","10%","70%","group",0,1,1,1,"The second student attended","3_d5","d5","disjunctive",1,"A","A","A=1","3",FALSE
"2150","m7w0com6sk",1,"80%","50%","10%","50%","group",0,1,0,0,"The first student did not attend","1_c3","c3","conjunctive",6,"B","B","B=0","1",FALSE
"2151","m7w0com6sk",1,"80%","50%","10%","50%","job",1,0,1,1,"The files underlying Feature A were fine","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"2152","m7w0com6sk",1,"80%","50%","10%","50%","cook",1,0,0,0,"The person did not want to eat the main dish","1_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"2153","m7w0com6sk",1,"80%","50%","10%","70%","job",0,0,0,0,"The presenter did not present Feature A","3_c1","c1","conjunctive",6,"B","B","B=0","3",TRUE
"2154","m7w0com6sk",1,"80%","50%","10%","50%","cook",1,1,0,1,"The person did not want to eat the main dish","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"2155","m7w0com6sk",1,"80%","50%","10%","70%","group",1,0,0,1,"The second student did not attend","3_d2","d2","disjunctive",2,"A","A","A=0","3",FALSE
"2156","m7wh39379q",1,"80%","50%","10%","70%","job",0,0,0,0,"The presenter presented Feature A","3_c1","c1","conjunctive",5,"B","B","B=1","3",FALSE
"2157","m7wh39379q",1,"80%","50%","10%","50%","group",1,0,0,0,"The second student did not attend","1_c2","c2","conjunctive",2,"A","A","A=0","1",FALSE
"2158","m7wh39379q",1,"80%","50%","10%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","1_c4","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2159","m7wh39379q",1,"80%","50%","10%","70%","job",1,1,1,1,"The presenter presented Feature A","3_d7","d7","disjunctive",5,"B","B","B=1","3",TRUE
"2160","m7wh39379q",1,"80%","50%","10%","50%","group",1,0,0,1,"The first student attended","1_d2","d2","disjunctive",5,"B","B","B=1","1",FALSE
"2161","m7wh39379q",1,"80%","50%","10%","70%","job",0,0,0,1,"The presenter presented Feature A","3_d1","d1","disjunctive",5,"B","B","B=1","3",FALSE
"2162","m97qp1cxhb",1,"50%","80%","50%","10%","job",0,1,1,1,"The files underlying Feature B were fine","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"2163","m97qp1cxhb",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had not had a good morning","3_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"2164","m97qp1cxhb",1,"50%","80%","50%","10%","cook",1,0,1,1,"The person did not want to eat the main dish","2_d3","d3","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"2165","m97qp1cxhb",1,"80%","50%","10%","50%","group",0,1,0,1,"The second student had not had a good morning","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"2166","mbbt7k5y9q",1,"80%","50%","10%","70%","cook",1,1,0,0,"The main dish was on the menu","3_c4","c4","conjunctive",5,"B","B","B=1","3",TRUE
"2167","mbbt7k5y9q",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish was on the menu","1_c2","c2","conjunctive",5,"B","B","B=1","1",FALSE
"2168","mbbt7k5y9q",1,"80%","50%","10%","70%","cook",0,1,0,1,"The main dish was not on the menu","3_d4","d4","disjunctive",6,"B","B","B=0","3",FALSE
"2169","mbbt7k5y9q",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person did not want to eat the dessert","2_d5","d5","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"2170","mbbt7k5y9q",1,"80%","50%","10%","70%","group",0,0,0,0,"The first student had had a good morning","3_c1","c1","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"2171","mbbt7k5y9q",1,"50%","80%","50%","10%","group",1,1,1,1,"The second student had not had a good morning","2_d7","d7","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
