"","subject_id","trial_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","node","node2","node3","pgroup","include","sampled_variable","Observed"
"2479","uy4pjfa832","3_d6",0,"10%","70%","80%","50%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Bu=0","FALSE"
"2480","uy4pjfa832","3_d7",0,"10%","70%","80%","50%","cook",1,1,1,1,"The person wanted to eat the main dish","d7","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"2481","vdvmz59x05","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The person wanted to eat the main dish","c3","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=0","FALSE"
"2482","vdvmz59x05","1_c4",0,"10%","50%","80%","50%","cook",1,1,0,0,"The person did not want to eat the main dish","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=1","FALSE"
"2483","vdvmz59x05","1_d1",1,"80%","50%","10%","50%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","1",TRUE,"B=0","TRUE"
"2484","vdvmz59x05","1_d7",0,"10%","50%","80%","50%","job",1,1,1,1,"The files underlying Feature A were fine","d7","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=1","FALSE"
"2485","vdvmz59x05","2_c1",1,"50%","80%","50%","10%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Bu=0","TRUE"
"2486","vdvmz59x05","2_d3",1,"50%","80%","50%","10%","job",1,0,1,1,"The files underlying Feature A were fine","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"2487","vdvmz59x05","2_d4",0,"50%","10%","50%","80%","group",1,0,0,1,"The second student did not attend","d4","disjunctive",6,"B","B","B=0","2",TRUE,"Au=1","TRUE"
"2488","vdvmz59x05","2_d6",1,"50%","80%","50%","10%","group",1,1,0,1,"The second student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=0","FALSE"
"2489","vdvmz59x05","3_c2",1,"80%","50%","10%","70%","group",1,0,0,0,"The second student did not attend","c2","conjunctive",2,"A","A","A=0","3",FALSE,"Bu=1","TRUE"
"2490","vdvmz59x05","3_c5",0,"10%","70%","80%","50%","job",1,1,1,0,"The files underlying Feature B were fine","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"2491","vdvmz59x05","3_d4",1,"80%","50%","10%","70%","group",0,1,0,1,"The first student did not attend","d4","disjunctive",6,"B","B","B=0","3",FALSE,"B=0","TRUE"
"2492","vdvmz59x05","3_d5",1,"80%","50%","10%","70%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"2493","vg0hokc9oa","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was on the menu","c3","conjunctive",5,"B","B","B=1","1",TRUE,"B=0","TRUE"
"2494","vg0hokc9oa","1_d2",0,"10%","50%","80%","50%","job",0,1,0,1,"The presented presented Feature B","d2","disjunctive",5,"B","B","B=1","1",TRUE,"A=0","TRUE"
"2495","vg0hokc9oa","1_d3",0,"10%","50%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"B=1","FALSE"
"2496","vg0hokc9oa","1_d5",0,"10%","50%","80%","50%","job",1,0,1,1,"The files underlying Feature B were fine","d5","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"A=1","FALSE"
"2497","vg0hokc9oa","2_c4",1,"50%","80%","50%","10%","cook",1,1,0,0,"The person wanted to eat the main dish","c4","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=0","FALSE"
"2498","vg0hokc9oa","2_d4",0,"50%","10%","50%","80%","cook",1,0,0,1,"The person did not want to eat the main dish","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"B=0","FALSE"
"2499","vg0hokc9oa","2_d7",1,"50%","80%","50%","10%","job",1,1,1,1,"The files underlying Feature A were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"2500","vg0hokc9oa","3_c1",1,"80%","50%","10%","70%","cook",0,0,0,0,"The person did not want to eat the main dish","c1","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=1","FALSE"
"2501","vg0hokc9oa","3_c3",0,"10%","70%","80%","50%","group",1,0,0,0,"The second student had had a good morning","c3","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=0","FALSE"
"2502","vg0hokc9oa","3_c5",1,"80%","50%","10%","70%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"2503","vg0hokc9oa","3_d1",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish was on the menu","d1","disjunctive",5,"B","B","B=1","3",FALSE,"A=0","TRUE"
"2504","vg0hokc9oa","3_d6",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student attended","d6","disjunctive",5,"B","B","B=1","3",TRUE,"Au=0","TRUE"
"2505","vo3xs2g2dm","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was on the menu","c3","conjunctive",5,"B","B","B=1","1",TRUE,"Bu=1","TRUE"
"2506","vo3xs2g2dm","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was on the menu","c3","conjunctive",5,"B","B","B=1","1",TRUE,"Au=0","TRUE"
"2509","vo3xs2g2dm","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"2510","vo3xs2g2dm","1_d3",0,"10%","50%","80%","50%","cook",0,1,1,1,"The main dish was not on the menu","d3","disjunctive",2,"A","A","A=0","1",TRUE,"B=1","TRUE"
"2511","vo3xs2g2dm","1_d5",0,"10%","50%","80%","50%","group",1,0,1,1,"The first student attended","d5","disjunctive",1,"A","A","A=1","1",TRUE,"Au=1","TRUE"
"2512","vo3xs2g2dm","2_c1",0,"50%","10%","50%","80%","cook",0,0,0,0,"The dessert was not on the menu","c1","conjunctive",6,"B","B","B=0","2",TRUE,"A=0","TRUE"
"2513","vo3xs2g2dm","2_c4",0,"50%","10%","50%","80%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"2514","vo3xs2g2dm","2_c5",0,"50%","10%","50%","80%","group",1,1,1,0,"The first student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Bu=0","FALSE"
"2515","vo3xs2g2dm","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student did not attend","d4","disjunctive",6,"B","B","B=0","2",FALSE,"B=0","TRUE"
"2516","vo3xs2g2dm","2_d7",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"2517","vo3xs2g2dm","3_d1",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish was on the menu","d1","disjunctive",5,"B","B","B=1","3",FALSE,"A=0","TRUE"
"2518","vo3xs2g2dm","3_d6",1,"80%","50%","10%","70%","job",1,1,0,1,"The files underlying Feature A were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"2519","vpj74ufylw","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presented did not present Feature B","c3","conjunctive",6,"B","B","B=0","1",TRUE,"B=0","TRUE"
"2520","vpj74ufylw","1_c5",0,"10%","50%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Bu=1","FALSE"
"2521","vpj74ufylw","1_d5",1,"80%","50%","10%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=0","FALSE"
"2522","vpj74ufylw","2_c1",1,"50%","80%","50%","10%","job",0,0,0,0,"The presenter did not present Feature A","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Au=0","TRUE"
"2523","vpj74ufylw","2_c2",0,"50%","10%","50%","80%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","2",TRUE,"B=1","TRUE"
"2524","vpj74ufylw","2_c4",1,"50%","80%","50%","10%","job",1,1,0,0,"The files underlying Feature B were corrupted","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"2525","vpj74ufylw","3_d1",1,"80%","50%","10%","70%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",6,"B","B","B=0","3",TRUE,"B=0","TRUE"
"2526","vpj74ufylw","3_d4",0,"10%","70%","80%","50%","group",1,0,0,1,"The first student had not had a good morning","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=0","FALSE"
"2527","vpj74ufylw","3_d4",0,"10%","70%","80%","50%","group",1,0,0,1,"The first student had not had a good morning","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"A=1","FALSE"
"2530","vpj74ufylw","3_d5",0,"10%","70%","80%","50%","group",1,0,1,1,"The first student had had a good morning","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"B=0","FALSE"
"2531","vpj74ufylw","3_d6",0,"10%","70%","80%","50%","job",1,1,0,1,"The files underlying Feature B were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"2532","vpj74ufylw","3_d7",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"A=0","FALSE"
"2533","w2o4usvuj4","1_d1",0,"10%","50%","80%","50%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",2,"A","A","A=0","1",TRUE,"B=0","TRUE"
"2534","w2o4usvuj4","1_d4",0,"10%","50%","80%","50%","group",1,0,0,1,"The second student had not had a good morning","d4","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"2535","w2o4usvuj4","1_d7",0,"10%","50%","80%","50%","cook",1,1,1,1,"The person wanted to eat the dessert","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"2536","w2o4usvuj4","2_c1",0,"50%","10%","50%","80%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",2,"A","A","A=0","2",TRUE,"A=0","TRUE"
"2537","w2o4usvuj4","2_c2",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","c2","conjunctive",2,"A","A","A=0","2",TRUE,"B=0","TRUE"
"2538","w2o4usvuj4","2_c4",1,"50%","80%","50%","10%","cook",1,1,0,0,"The person wanted to eat the dessert","c4","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=0","FALSE"
"2539","w2o4usvuj4","2_c5",1,"50%","80%","50%","10%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"2540","w2o4usvuj4","2_d3",0,"50%","10%","50%","80%","cook",0,1,1,1,"The person wanted to eat the dessert","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=0","FALSE"
"2541","w2o4usvuj4","2_d5",0,"50%","10%","50%","80%","cook",1,0,1,1,"The person wanted to eat the dessert","d5","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=0","FALSE"
"2542","w2o4usvuj4","2_d6",0,"50%","10%","50%","80%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"2543","w2o4usvuj4","3_c2",1,"80%","50%","10%","70%","cook",1,0,0,0,"The person wanted to eat the dessert","c2","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=0","FALSE"
"2544","w2o4usvuj4","3_d4",1,"80%","50%","10%","70%","cook",0,1,0,1,"The person did not want to eat the dessert","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Bu=0","FALSE"
"2545","w8w2pf1ag9","1_c1",0,"10%","50%","80%","50%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",2,"A","A","A=0","1",TRUE,"Bu=0","TRUE"
"2546","w8w2pf1ag9","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presenter presented Feature A","c3","conjunctive",1,"A","A","A=1","1",TRUE,"Bu=0","TRUE"
"2547","w8w2pf1ag9","1_d3",1,"80%","50%","10%","50%","group",1,0,1,1,"The second student did not attend","d3","disjunctive",2,"A","A","A=0","1",FALSE,"Au=0","TRUE"
"2548","w8w2pf1ag9","1_d7",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",5,"B","B","B=1","1",TRUE,"Bu=1","TRUE"
"2549","w8w2pf1ag9","2_c5",0,"50%","10%","50%","80%","group",1,1,1,0,"The first student attended","c5","conjunctive",1,"A","A","A=1","2",TRUE,"Au=0","TRUE"
"2550","w8w2pf1ag9","2_d1",1,"50%","80%","50%","10%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",6,"B","B","B=0","2",TRUE,"A=0","TRUE"
"2551","w8w2pf1ag9","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student did not attend","d4","disjunctive",6,"B","B","B=0","2",FALSE,"Au=0","TRUE"
"2552","w8w2pf1ag9","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","3",FALSE,"A=1","TRUE"
"2553","w8w2pf1ag9","3_c4",0,"10%","70%","80%","50%","job",1,1,0,0,"The presenter presented Feature A","c4","conjunctive",1,"A","A","A=1","3",TRUE,"Bu=0","TRUE"
"2554","w8w2pf1ag9","3_d3",0,"10%","70%","80%","50%","job",0,1,1,1,"The presented presented Feature B","d3","disjunctive",5,"B","B","B=1","3",TRUE,"Au=0","TRUE"
"2555","w8w2pf1ag9","3_d4",0,"10%","70%","80%","50%","job",1,0,0,1,"The presenter presented Feature A","d4","disjunctive",1,"A","A","A=1","3",TRUE,"Bu=0","TRUE"
"2556","w8w2pf1ag9","3_d6",0,"10%","70%","80%","50%","job",1,1,0,1,"The presenter presented Feature A","d6","disjunctive",1,"A","A","A=1","3",TRUE,"A=0","TRUE"
"2557","wfd5c4p6cz","1_c3",0,"10%","50%","80%","50%","group",1,0,0,0,"The second student had had a good morning","c3","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=1","FALSE"
"2558","wfd5c4p6cz","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The presented did not present Feature B","d2","disjunctive",2,"A","A","A=0","1",FALSE,"A=0","TRUE"
"2559","wfd5c4p6cz","1_d6",0,"10%","50%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"A=1","FALSE"
"2560","wfd5c4p6cz","2_d5",0,"50%","10%","50%","80%","job",1,0,1,1,"The files underlying Feature A were fine","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=1","FALSE"
"2561","wfd5c4p6cz","2_d7",0,"50%","10%","50%","80%","cook",1,1,1,1,"The person did not want to eat the main dish","d7","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=0","FALSE"
"2562","wfd5c4p6cz","3_c1",1,"80%","50%","10%","70%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","3",TRUE,"B=0","TRUE"
"2563","wfd5c4p6cz","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The dessert was not on the menu","c3","conjunctive",2,"A","A","A=0","3",TRUE,"B=1","TRUE"
"2564","wfd5c4p6cz","3_c4",0,"10%","70%","80%","50%","job",1,1,0,0,"The presenter did not present Feature A","c4","conjunctive",2,"A","A","A=0","3",FALSE,"B=1","TRUE"
"2565","wfd5c4p6cz","3_c5",1,"80%","50%","10%","70%","cook",1,1,1,0,"The person wanted to eat the dessert","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=0","FALSE"
"2566","wfd5c4p6cz","3_d1",1,"80%","50%","10%","70%","group",0,0,0,1,"The second student had not had a good morning","d1","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=1","FALSE"
"2567","wfd5c4p6cz","3_d2",0,"10%","70%","80%","50%","job",0,1,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Bu=0","FALSE"
"2568","wfd5c4p6cz","3_d5",1,"80%","50%","10%","70%","cook",0,1,1,1,"The main dish was not on the menu","d5","disjunctive",6,"B","B","B=0","3",FALSE,"Au=0","TRUE"
"2569","wv4eqq9t8q","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presenter presented Feature A","c3","conjunctive",1,"A","A","A=1","1",TRUE,"A=1","TRUE"
"2570","wv4eqq9t8q","1_d6",0,"10%","50%","80%","50%","group",1,1,0,1,"The second student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=0","FALSE"
"2571","wv4eqq9t8q","2_c2",0,"50%","10%","50%","80%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","2",TRUE,"Au=0","TRUE"
"2572","wv4eqq9t8q","2_d1",0,"50%","10%","50%","80%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",2,"A","A","A=0","2",TRUE,"B=0","TRUE"
"2573","wv4eqq9t8q","2_d2",0,"50%","10%","50%","80%","group",0,1,0,1,"The first student did not attend","d2","disjunctive",2,"A","A","A=0","2",TRUE,"Bu=0","TRUE"
"2574","wv4eqq9t8q","2_d3",0,"50%","10%","50%","80%","job",0,1,1,1,"The presenter did not present Feature A","d3","disjunctive",2,"A","A","A=0","2",TRUE,"B=1","TRUE"
"2575","wv4eqq9t8q","2_d5",0,"50%","10%","50%","80%","group",1,0,1,1,"The second student did not attend","d5","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"2576","wv4eqq9t8q","2_d7",0,"50%","10%","50%","80%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",1,"A","A","A=1","2",TRUE,"B=1","TRUE"
"2577","wv4eqq9t8q","3_c1",0,"10%","70%","80%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",2,"A","A","A=0","3",TRUE,"Bu=0","TRUE"
"2578","wv4eqq9t8q","3_c4",0,"10%","70%","80%","50%","group",1,1,0,0,"The second student attended","c4","conjunctive",5,"B","B","B=1","3",TRUE,"Au=1","TRUE"
"2579","wv4eqq9t8q","3_c5",1,"80%","50%","10%","70%","job",1,1,1,0,"The files underlying Feature A were fine","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"A=1","FALSE"
"2580","wv4eqq9t8q","3_d2",1,"80%","50%","10%","70%","job",1,0,0,1,"The presenter did not present Feature A","d2","disjunctive",6,"B","B","B=0","3",TRUE,"Bu=0","TRUE"
"2581","wvf6ph2b4n","1_d5",1,"80%","50%","10%","50%","job",0,1,1,1,"The files underlying Feature B were fine","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=0","FALSE"
"2582","wvf6ph2b4n","1_d7",1,"80%","50%","10%","50%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"A=1","FALSE"
"2583","wvf6ph2b4n","2_c2",1,"50%","80%","50%","10%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","2",FALSE,"Au=0","TRUE"
"2584","wvf6ph2b4n","2_c2",1,"50%","80%","50%","10%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","2",FALSE,"A=0","TRUE"
"2587","wvf6ph2b4n","2_c5",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish was on the menu","c5","conjunctive",1,"A","A","A=1","2",TRUE,"Au=1","TRUE"
"2588","wvf6ph2b4n","2_d1",0,"50%","10%","50%","80%","job",0,0,0,1,"The files underlying Feature A were corrupted","d1","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=1","FALSE"
"2589","wvf6ph2b4n","2_d2",1,"50%","80%","50%","10%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"2590","wvf6ph2b4n","2_d3",1,"50%","80%","50%","10%","job",1,0,1,1,"The files underlying Feature A were fine","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=0","FALSE"
"2591","wvf6ph2b4n","2_d4",1,"50%","80%","50%","10%","job",0,1,0,1,"The files underlying Feature B were corrupted","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"2592","wvf6ph2b4n","2_d6",1,"50%","80%","50%","10%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"2593","wvf6ph2b4n","3_c1",0,"10%","70%","80%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",2,"A","A","A=0","3",TRUE,"Au=0","TRUE"
"2594","wvf6ph2b4n","3_c4",0,"10%","70%","80%","50%","cook",1,1,0,0,"The person did not want to eat the dessert","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"2595","ww6l2cgzzc","1_d7",0,"10%","50%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"2596","ww6l2cgzzc","2_c1",0,"50%","10%","50%","80%","group",0,0,0,0,"The first student had had a good morning","c1","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=0","FALSE"
"2597","ww6l2cgzzc","2_c3",0,"50%","10%","50%","80%","job",1,0,0,0,"The presented presented Feature B","c3","conjunctive",5,"B","B","B=1","2",FALSE,"Au=0","TRUE"
"2598","ww6l2cgzzc","2_c4",1,"50%","80%","50%","10%","group",1,1,0,0,"The second student attended","c4","conjunctive",1,"A","A","A=1","2",TRUE,"Au=0","TRUE"
"2599","ww6l2cgzzc","2_d1",1,"50%","80%","50%","10%","job",0,0,0,1,"The files underlying Feature A were fine","d1","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"2600","ww6l2cgzzc","2_d2",0,"50%","10%","50%","80%","group",0,1,0,1,"The second student had had a good morning","d2","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=0","FALSE"
"2601","ww6l2cgzzc","2_d4",0,"50%","10%","50%","80%","group",1,0,0,1,"The second student did not attend","d4","disjunctive",6,"B","B","B=0","2",TRUE,"Au=0","TRUE"
"2602","ww6l2cgzzc","2_d5",0,"50%","10%","50%","80%","group",1,0,1,1,"The second student had had a good morning","d5","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=0","FALSE"
"2603","ww6l2cgzzc","2_d5",0,"50%","10%","50%","80%","group",1,0,1,1,"The second student had had a good morning","d5","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"A=1","FALSE"
"2606","ww6l2cgzzc","2_d6",1,"50%","80%","50%","10%","group",1,1,0,1,"The second student did not attend","d6","disjunctive",2,"A","A","A=0","2",FALSE,"Bu=0","TRUE"
"2607","ww6l2cgzzc","3_c2",0,"10%","70%","80%","50%","cook",0,1,0,0,"The person did not want to eat the main dish","c2","conjunctive",4,"Au","Au=0","Au=0","3",TRUE,"B=1","FALSE"
"2608","ww6l2cgzzc","3_c5",0,"10%","70%","80%","50%","job",1,1,1,0,"The presented did not present Feature B","c5","conjunctive",6,"B","B","B=0","3",FALSE,"A=1","TRUE"
"2609","x53h4dambm","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presenter presented Feature A","c3","conjunctive",1,"A","A","A=1","1",TRUE,"B=0","TRUE"
"2610","x53h4dambm","1_d2",0,"10%","50%","80%","50%","group",0,1,0,1,"The second student had not had a good morning","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"2611","x53h4dambm","1_d5",1,"80%","50%","10%","50%","job",0,1,1,1,"The presenter did not present Feature A","d5","disjunctive",6,"B","B","B=0","1",FALSE,"Au=1","TRUE"
"2612","x53h4dambm","1_d6",1,"80%","50%","10%","50%","job",1,1,0,1,"The presenter presented Feature A","d6","disjunctive",5,"B","B","B=1","1",TRUE,"B=1","TRUE"
